rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs
556497,Toronto,Ontario,565 Avenue Road,43.688141,-79.4015006,Long Term,Apartment,2325,1 Bed,1,580,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/556497,Unfurnished,Immediate,Smoke Free Building,TRUE,TRUE
561727,Toronto,Ontario,47 Mutual Street,43.6549605,-79.3747251,Long Term,Apartment,2300,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561727,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
569464,Toronto,Ontario,15 Grenville Street,43.6618614,-79.3841461,Long Term,Apartment,2300,1 Bed,1,550,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/569464,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
569461,Toronto,Ontario,28 Freeland Street,43.6436476,-79.3737615,Long Term,Apartment,2995,2 Beds,1,780,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/569461,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
558089,Toronto,Ontario,350-390 Queens Quay West,43.6386479,-79.3890979,Long Term,Apartment,3999,3 Beds,1,1080,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558089,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
373882,Toronto,Ontario,660 Briar Hill Ave.,43.7080355,-79.4275365,Long Term,Apartment,2800,2 Beds,1.5,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/373882,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
563035,Toronto,Ontario,20 Blue Jays Way,43.6438893,-79.3918517,Long Term,Apartment,2600,1 Bed,1,696,/on/toronto/rentals/apartment/1-bedroom/furnished/563035,Furnished,Immediate,Non-Smoking,FALSE,FALSE
567972,Toronto,Ontario,160 Kingsway Crescent,43.6617413,-79.5071132,Long Term,Apartment,2350,1 Bed,1,680,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567972,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
565443,Toronto,Ontario,3 Bondhead Place,43.7409089,-79.5513217,Long Term,Basement,2295,2 Beds,1,1100,/on/toronto/rentals/basement/2-bedrooms/pet-friendly/565443,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
518910,Toronto,Ontario,130 River Street,43.6614402,-79.3584544,Long Term,Condo Unit,1900,Studio,1,,/on/toronto/rentals/condo/studio/non-smoking/518910,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
567427,Toronto,Ontario,850 Pape Avenue,43.6838191,-79.3468505,Long Term,Apartment,2100,1 Bed,1,800,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567427,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
448809,Toronto,Ontario,1401-1407 Dupont Street,43.6661588,-79.447703,Long Term,Apartment,2000,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/448809,Unfurnished,Immediate,,TRUE,TRUE
548735,Toronto,Ontario,4 Sherbourne St N,43.6740596,-79.3777492,Long Term,Apartment,2950,2 Beds,1,950,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/548735,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
369255,Toronto,Ontario,150 Sudbury Street,43.6415328,-79.4240715,Long Term,Apartment,2700,2 Beds,1,600,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/369255,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
370493,Toronto,Ontario,380 Wallace Avenue,43.660561,-79.4528705,Long Term,Townhouse,3575,2 Beds,2.5,1070,/on/toronto/rentals/townhouse/1-bedroom/pet-friendly/370493,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
466733,Toronto,Ontario,10 Walmer Road,43.6670071,-79.4062529,Long Term,Apartment,1700,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/466733,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
565347,Toronto,Ontario,250 St. George Street,43.6727349,-79.4023837,Long Term,Apartment,2300,1 Bed,1,500,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565347,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
566296,Toronto,Ontario,2696 Lake Shore Blvd. W.,43.6030551,-79.4961807,Long Term,Apartment,1895,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/566296,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
551133,Toronto,Ontario,82 Livingstone Ave. Main,43.6983146,-79.4427648,Long Term,House,3495,3 Beds,2,,/on/toronto/rentals/house/3-bedrooms/non-smoking/551133,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
368818,Toronto,Ontario,90 Jameson Avenue,43.6343542,-79.4352696,Long Term,Apartment,1849,Studio,1,407,/on/toronto/rentals/apartment/studio/pet-friendly/368818,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
420772,Toronto,Ontario,8 The Esplanade,43.6461582,-79.3764182,Long Term,Condo Unit,2480,1 Bed,1,638,/on/toronto/rentals/condo/1-bedroom/non-smoking/420772,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
443355,Toronto,Ontario,46 Panorama Court,43.7481247,-79.5784463,Long Term,Apartment,3700,3 Beds,2,1100,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/443355,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
564460,Toronto,Ontario,61 Antler Street,43.6635109,-79.4512138,Long Term,House,1845,1 Bed,1,700,/on/toronto/rentals/house/1-bedroom/pet-friendly/564460,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
566498,Toronto,Ontario,26 Gibbs Roadv,43.6394155,-79.558367,Long Term,Apartment,2150,1 Bed,1,500,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/566498,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
443343,Toronto,Ontario,625 Finch Avenue West,43.771077,-79.454479,Long Term,Apartment,2700,2 Beds,1,900,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/443343,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
373883,Toronto,Ontario,2100 Bathurst St.,43.7038418,-79.4263072,Long Term,Apartment,2185,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/373883,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
566458,Toronto,Ontario,5 Defries Street,43.6605861,-79.356371,Long Term,Apartment,2150,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/566458,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
448798,Toronto,Ontario,25 Bedford Road,43.6700124,-79.3977139,Long Term,Apartment,2400,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/448798,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
493294,Toronto,Ontario,2507 & 2515 Eglinton Avenue West,43.6911835,-79.4703548,Long Term,Apartment,1800,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/493294,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
565441,Toronto,Ontario,426 University Avenue,43.653957,-79.3886581,Long Term,Condo Unit,2800,1 Bed,1,500,/on/toronto/rentals/condo/1-bedroom/furnished/565441,Furnished,Immediate,Non-Smoking,FALSE,FALSE
478935,Toronto,Ontario,30-50 Hillsboro Avenue,43.6757009,-79.3928805,Long Term,Apartment,2247,1 Bed,1,685,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/478935,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
564577,Toronto,Ontario,135 East Liberty Street,43.638566,-79.416906,Long Term,Apartment,2300,1 Bed,1,530,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/564577,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
561948,Toronto,Ontario,10 Park Lawn Road,43.6232586,-79.4838561,Long Term,Apartment,2330,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561948,Furnished,Immediate,Non-Smoking,TRUE,TRUE
563532,Toronto,Ontario,20 Brin Drive,43.6614939,-79.5118181,Long Term,Apartment,2830,2 Beds,2,970,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/563532,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
561805,Toronto,Ontario,4K Spadina Avenue,43.6411842,-79.3938495,Long Term,Apartment,2800,2 Beds,2,780,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/561805,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
405381,Toronto,Ontario,111 Raglan Avenue,43.6865969,-79.420673,Long Term,Apartment,2100,1 Bed,1,723,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/405381,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
562640,Toronto,Ontario,21 Khedive Avenue,43.7254627,-79.4319652,Long Term,Basement,1645,1 Bed,1,400,/on/toronto/rentals/basement/1-bedroom/pet-friendly/562640,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
561798,Toronto,Ontario,286 Main Street,43.6875543,-79.3016408,Long Term,Apartment,2450,1 Bed,1,650,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561798,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
561662,Toronto,Ontario,30 Gloucester Street,43.6673514,-79.3837922,Long Term,Apartment,2150,1 Bed,1,500,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561662,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
454693,Toronto,Ontario,100 Goodwood Park Court,43.6954506,-79.2969107,Long Term,Apartment,2150,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454693,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
454697,Toronto,Ontario,90 Tyndall Avenue,43.6361888,-79.4287695,Long Term,Apartment,1765,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454697,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
559533,Toronto,Ontario,51 East Liberty Street,43.6387841,-79.4120144,Long Term,Apartment,2145,1 Bed,1.5,570,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/559533,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
560380,Toronto,Ontario,170 Roehampton,43.7092621,-79.3936722,Long Term,Apartment,2925,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560380,Unfurnished,Immediate,,TRUE,TRUE
534235,Toronto,Ontario,109 Jameson Avenue,43.6357332,-79.4349446,Long Term,Apartment,2397,1 Bed,1,733,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/534235,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
454694,Toronto,Ontario,35 Fountainhead Road,43.7611046,-79.5037154,Long Term,Apartment,2209,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/454694,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
466734,Toronto,Ontario,25 St. Mary Street,43.6673094,-79.3871626,Long Term,Apartment,1950,Studio,1,522,/on/toronto/rentals/apartment/1-bedroom/non-smoking/466734,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
504366,Toronto,Ontario,587 Avenue Road,43.6894417,-79.4019404,Long Term,Apartment,2540,1 Bed,1,526,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/504366,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
514535,Toronto,Ontario,39 Niagara St.,43.6416537,-79.4008189,Long Term,Apartment,3456,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/514535,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
514532,Toronto,Ontario,11 Niagara Street,43.6423447,-79.39976747,Long Term,Apartment,4000,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/514532,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
502201,Toronto,Ontario,196 Eglinton Avenue East,43.7083354,-79.3922931,Long Term,Apartment,1950,1 Bed,1,447,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/502201,Unfurnished,Immediate,,TRUE,TRUE
330175,Toronto,Ontario,"25, 35 Jansusie Road",43.7311203,-79.5767179,Long Term,Apartment,0,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/330175,Unfurnished,No Vacancy,Non-Smoking,FALSE,FALSE
336176,Toronto,Ontario,191 Sherbourne St,43.6567414,-79.3699948,Long Term,Apartment,1829,1 Bed,1,420,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/336176,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
376620,Toronto,Ontario,91 Jameson Ave,43.6351367,-79.4348141,Long Term,Apartment,1509,Studio,1,434,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/376620,Unfurnished,Immediate,Non-Smoking,TRUE,TRUE
349520,Toronto,Ontario,3895 Lawrence Ave E,43.7631392,-79.2078148,Long Term,Apartment,1879,1 Bed,1,736,/on/toronto/rentals/apartment/1-bedroom/non-smoking/349520,Unfurnished,Immediate,Non-Smoking,FALSE,FALSE
501168,Toronto,Ontario,100 Gloucester St,43.6679859,-79.3797558,Long Term,Apartment,2530.67,1 Bed,1,666,/on/toronto/rentals/apartment/1-bedroom/non-smoking/501168,Unfurnished,30-Jun,Non-Smoking,FALSE,FALSE
371088,Toronto,Ontario,3000 Yonge Street,43.7237607,-79.4020352,Long Term,Apartment,1975,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/371088,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
569801,Toronto,Ontario,1790 Eglinton Avenue East,43.7260013,-79.3047099,Long Term,Apartment,2740,2 Beds,1,870,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/569801,Unfurnished,02-Aug,Non-Smoking,TRUE,TRUE
385492,Toronto,Ontario,42 Glen Elm Avenue,43.6919674,-79.3928327,Long Term,Apartment,2360,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/385492,Unfurnished,15-Jul,Non-Smoking,TRUE,TRUE
330218,Toronto,Ontario,15 Dundonald Street,43.6658263,-79.3839939,Long Term,Apartment,2249.55,Studio,1,531,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/330218,Unfurnished,09-Jul,Non-Smoking,TRUE,TRUE
524982,Toronto,Ontario,65 Forest Manor Rd,43.7734295,-79.3439594,Long Term,Apartment,2399.4,1 Bed,1,736,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/524982,Unfurnished,30-Jul,,TRUE,TRUE
371090,Toronto,Ontario,680 Roselawn Ave.,43.7057238,-79.4253649,Long Term,Apartment,1935,Studio,1,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/371090,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
566095,Toronto,Ontario,"7 Carlton Street,",43.6611201,-79.3825645,Long Term,Apartment,3500,2 Beds,1,,/on/toronto/rentals/apartment/1-bedroom/566095,Unfurnished,01-Jul,,FALSE,FALSE
450787,Toronto,Ontario,55 Triller Ave,43.6399616,-79.4437099,Long Term,Apartment,1738.3,Studio,1,445,/on/toronto/rentals/apartment/1-bedroom/non-smoking/450787,Unfurnished,15-Jul,Non-Smoking,FALSE,FALSE
330244,Toronto,Ontario,77 Wellesley Street East,43.6656556,-79.3806099,Long Term,Apartment,2685.79,1 Bed,1,740,/on/toronto/rentals/apartment/1-bedroom/non-smoking/330244,Unfurnished,01-Aug,Non-Smoking,FALSE,FALSE
524972,Toronto,Ontario,24 Leith Hill RD,43.777465,-79.3500853,Long Term,Apartment,2889.09,2 Beds,1,981,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/524972,Unfurnished,01-Aug,,TRUE,TRUE
423992,Toronto,Ontario,5 Dufresne Court,43.7151255,-79.3304421,Long Term,Apartment,2385,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/423992,Unfurnished,15-Jun,Non-Smoking,TRUE,TRUE
430777,Toronto,Ontario,,43.6417525,-79.4103558,Long Term,Condo Unit,2425,1 Bed,1,520,/on/toronto/rentals/condo/1-bedroom/pet-friendly/430777,Unfurnished,15-Jun,Non-Smoking,TRUE,TRUE
566096,Toronto,Ontario,"22 Southport Street,",43.6369203,-79.4730799,Long Term,Apartment,3750,2 Beds,2,1070,/on/toronto/rentals/apartment/2-bedrooms/566096,Unfurnished,15-Jun,,FALSE,FALSE
571618,Toronto,Ontario,553 Shuter St.,43.659006,-79.3580776,Long Term,Townhouse,3595,2 Beds,2.5,,/on/toronto/rentals/townhouse/2-bedrooms/pet-friendly/571618,Unfurnished,16-Jun,Non-Smoking,TRUE,TRUE
564651,Toronto,Ontario,251 Jarvis Street,43.6573767,-79.3744501,Long Term,Apartment,2850,2 Beds,1,750,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/564651,Unfurnished,30-Jun,Non-Smoking,TRUE,TRUE
556496,Toronto,Ontario,12 Rockford Road,43.7859883,-79.4477979,Long Term,Apartment,2850,2 Beds,1,943,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/556496,Unfurnished,30-Jun,Smoke Free Building,TRUE,TRUE
567927,Toronto,Ontario,133 Wynford Drive,43.7266758,-79.3279852,Long Term,Apartment,2450,1 Bed,1,680,/on/toronto/rentals/apartment/1-bedroom/567927,Unfurnished,01-Jul,,FALSE,FALSE
388888,Toronto,Ontario,12 foundry avenue rd,43.668688,-79.4488089,Long Term,Townhouse,3100,2 Beds,1.5,893,/on/toronto/rentals/townhouse/2-bedrooms/pet-friendly/388888,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
373286,Toronto,Ontario,59 East Liberty Street,43.6384476,-79.4137081,Long Term,Apartment,4200,2 Beds,2,1323,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/373286,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
568376,Toronto,Ontario,80 Marine Parade Dr.,43.6261937,-79.4773004,Long Term,Apartment,2675,1 Bed,1,726,/on/toronto/rentals/apartment/1-bedroom/non-smoking/568376,Unfurnished,01-Jul,Non-Smoking,FALSE,FALSE
571841,Toronto,Ontario,1 Shaw St.,43.6408669,-79.4146194,Long Term,Apartment,2995,1 Bed,2,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571841,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
569059,Toronto,Ontario,430 Roncesvalles Avenue,43.6519708,-79.451622,Long Term,Apartment,3295,2 Beds,2,850,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/569059,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
568610,Toronto,Ontario,56 Bicknell Ave. Main Flr.,43.6843115,-79.4749945,Long Term,Duplex,3200,3 Beds,1.5,,/on/toronto/rentals/duplex/3-bedrooms/pet-friendly/568610,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
571744,Toronto,Ontario,563 Shuter St.,43.6591574,-79.3578281,Long Term,Townhouse,3595,2 Beds,3,,/on/toronto/rentals/townhouse/2-bedrooms/pet-friendly/571744,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
571439,Toronto,Ontario,180 Elmhurst Drive,43.7271482,-79.5654587,Long Term,Basement,1695,1 Bed,1,500,/on/toronto/rentals/basement/1-bedroom/pet-friendly/571439,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
369951,Toronto,Ontario,3 Elsie Lane,43.6599636,-79.4515915,Long Term,Townhouse,4600,3 Beds,2.5,1609,/on/toronto/rentals/townhouse/3-bedrooms/pet-friendly/369951,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
570091,Toronto,Ontario,Sully Crescent,43.6545085,-79.4181974,Negotiable,Main Floor,4000,3 Beds,1,1000,/on/toronto/rentals/main-floor/3-bedrooms/non-smoking/570091,Unfurnished,01-Jul,Non-Smoking,FALSE,FALSE
565417,Toronto,Ontario,20 Prince Arthur Avenue,43.6698865,-79.396487,Long Term,Apartment,2975,1 Bed,1,608,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565417,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
570681,Toronto,Ontario,4854 Bathurst Street,43.7710785,-79.4430756,Long Term,Apartment,2100,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/570681,Unfurnished,01-Jul,Non-Smoking,FALSE,FALSE
564444,Toronto,Ontario,"395 Bloor Street East,",43.6719746,-79.3774195,Long Term,Apartment,2050,Studio,1,307,/on/toronto/rentals/apartment/studio/564444,Unfurnished,01-Jul,,FALSE,FALSE
567449,Toronto,Ontario,1 Caithness Ave.,43.6811048,-79.3347799,Long Term,Apartment,2100,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567449,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
566950,Toronto,Ontario,14 Claremont St. BSMT,43.6466024,-79.4099717,Long Term,Duplex,2400,2 Beds,1,,/on/toronto/rentals/duplex/2-bedrooms/pet-friendly/566950,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
570174,Toronto,Ontario,501 Yonge Street,43.6631881,-79.3836001,Long Term,Room For Rent,1300,1 Bed,1,90,/on/toronto/rentals/shared/1-bedroom/furnished/570174,Furnished,01-Jul,Non-Smoking,FALSE,FALSE
369260,Toronto,Ontario,17 Powerhouse Street,43.6702044,-79.4488287,Long Term,Townhouse,4500,3 Beds,2.5,1655,/on/toronto/rentals/townhouse/3-bedrooms/pet-friendly/369260,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
369320,Toronto,Ontario,460 Eglinton Avenue East,43.7098438,-79.3838678,Long Term,Apartment,2040,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/369320,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
569743,Toronto,Ontario,233 St Clair Avenue West,43.685681,-79.4046791,Long Term,Apartment,2450,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/569743,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
565317,Toronto,Ontario,111 Oriole Parkway,43.6967516,-79.4024681,Long Term,Apartment,2300,1 Bed,1,614,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565317,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
565377,Toronto,Ontario,780 Eglinton Avenue West,43.7132703,-79.3674773,Long Term,Apartment,1825,Studio,1,500,/on/toronto/rentals/apartment/studio/pet-friendly/565377,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
567140,Toronto,Ontario,"50 Power Street,",43.6545291,-79.3630333,Long Term,Apartment,2975,2 Beds,2,725,/on/toronto/rentals/apartment/2-bedrooms/567140,Unfurnished,01-Jul,,FALSE,FALSE
376768,Toronto,Ontario,16 Laidlaw Street,43.6401297,-79.426721,Long Term,Townhouse,2800,2 Beds,1,750,/on/toronto/rentals/townhouse/2-bedrooms/pet-friendly/376768,Unfurnished,01-Jul,Non-Smoking,TRUE,TRUE
487656,Toronto,Ontario,1600 Bathurst,43.6773937,-79.4160613,Long Term,Apartment,2100,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/non-smoking/487656,Unfurnished,01-Jul,Non-Smoking,FALSE,FALSE
424796,Toronto,Ontario,40 Soudan Ave,43.7047797,-79.3964514,Long Term,Apartment,1895,Studio,1,333,/on/toronto/rentals/apartment/studio/non-smoking/424796,Unfurnished,06-Jul,Non-Smoking,FALSE,FALSE
409130,Toronto,Ontario,1 & 2 & 3 & 5 & 7 Biggin Court,43.728472,-79.3049625,Long Term,Apartment,2215,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/409130,Unfurnished,15-Jul,Non-Smoking,FALSE,TRUE
371089,Toronto,Ontario,630 Roselawn Ave.,43.7061233,-79.4230266,Long Term,Apartment,2250,1 Bed,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/371089,Unfurnished,15-Jul,Non-Smoking,TRUE,TRUE
386660,Toronto,Ontario,6000 Bathurst Street,43.7853387,-79.4467607,Long Term,Apartment,2675,2 Beds,1,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/386660,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
552082,Toronto,Ontario,268 Merton Street,43.698014,-79.3879195,Long Term,Apartment,2300,1 Bed,1,660,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/552082,Unfurnished,31-Jul,Smoke Free Building,TRUE,TRUE
572465,Toronto,Ontario,199 Richmond St. W.,43.6495729,-79.3880901,Long Term,Apartment,3150,2 Beds,2,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/572465,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
572467,Toronto,Ontario,1401 O'Connor Drive,43.712827,-79.3066702,Long Term,Apartment,1950,1 Bed,1,500,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/572467,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
572160,Toronto,Ontario,159 Lawrence Ave W,43.7234125,-79.4091192,Long Term,Duplex,1500,Studio,1,,/on/toronto/rentals/duplex/studio/pet-friendly/572160,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
571295,Toronto,Ontario,80 Heath Street West,43.689829,-79.3989498,Long Term,Apartment,4000,2 Beds,1,1055,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/571295,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
403758,Toronto,Ontario,980 Lawrence Ave E,43.737383,-79.3445755,Long Term,Apartment,2299,1 Bed,1,700,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/403758,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
565402,Toronto,Ontario,411 Eglinton Avenue East,43.7093936,-79.3838993,Long Term,Apartment,2000,1 Bed,1,798,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565402,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
370324,Toronto,Ontario,414 Willowdale Avenue,43.7771102,-79.4056239,Long Term,Apartment,2965,2 Beds,1,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/370324,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
568025,Toronto,Ontario,10 Lamport Ave,43.6787886,-79.3775734,Long Term,Apartment,3500,2 Beds,1,1006,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/568025,Unfurnished,01-Aug,Non-Smoking,TRUE,TRUE
507727,Toronto,Ontario,30 Samuel Woodway,43.63535,-79.54036,Long Term,Apartment,2375,1 Bed,1,489,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/507727,Unfurnished,07-Aug,Non-Smoking,TRUE,TRUE
572399,Toronto,Ontario,,43.7874856,-79.3385531,Long Term,Basement,2700,2 Beds,1,,/on/toronto/rentals/basement/2-bedrooms/non-smoking/572399,Negotiable,01-Sep,Non-Smoking,FALSE,FALSE
572154,Toronto,Ontario,,43.6596551,-79.3760189,Short Term,Condo Unit,2250,Studio,1,504,/on/toronto/rentals/condo/studio/short-term/572154,Furnished,01-Sep,Non-Smoking,FALSE,FALSE
565378,Toronto,Ontario,90 Heath Street West,43.6897849,-79.3993017,Long Term,Apartment,2600,1 Bed,1,698,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565378,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
571745,Toronto,Ontario,150 Broadview Ave.,43.660088,-79.3507005,Long Term,Apartment,2295,Studio,1,,/on/toronto/rentals/apartment/studio/pet-friendly/571745,Unfurnished,01-Sep,Non-Smoking,TRUE,TRUE
353570,Toronto,Ontario,2110 Keele St.,43.6994013,-79.4759398,Long Term,Apartment,1900,1 Bed,1,677,/on/toronto/rentals/apartment/1-bedroom/non-smoking/353570,Unfurnished,06-Sep,Non-Smoking,FALSE,FALSE
