adaptive_cell_id,rental_count,seed_rental_idx,seed_local_k_radius_m,x_centroid,y_centroid,radius_m,mean_rent,median_rent,mean_price_per_bedroom,member_rental_idx,centroid_lon,centroid_lat,cell_area_km2,crime_count_in_circle,violent_crime_count_in_circle,violent_crime_ratio_in_circle,restaurant_count_in_circle,subway_count_in_circle
ac_0014,5,140,1.0,630380.2050638708,4834628.613193555,1.0,1985.0,2000.0,1610.0,"375,451,530,570,423",-79.3831843,43.65322599999998,3.1415926535897933e-06,0,0,0.0,16,0
ac_0015,5,165,1.0,630741.9836317631,4833364.525407579,1.0,2530.0,2600.0,2270.0,"489,377,338,165,488",-79.3790058,43.6417851,3.1415926535897933e-06,0,0,0.0,0,0
ac_0016,5,97,7.600209497419443,630731.0185903045,4835455.350906973,7.600209497419443,2490.0,2300.0,1783.3333333333335,"97,410,151,567,290",-79.3786354,43.66060540000001,0.00018146839577364712,0,0,0.0,0,0
ac_0017,5,104,10.327804152223946,630800.6416837679,4834160.619807356,10.327804152223946,2638.0,2750.0,2638.0,"104,466,187,301,464",-79.378086,43.64893999999999,0.0003350933892926817,0,0,0.0,2,0
ac_0018,5,26,10.992113543683967,626873.2474707987,4832775.412685277,10.992113543683967,1757.8,1755.0,1534.8,"26,32,30,782,518",-79.4270923,43.637152699999994,0.00037958783374851193,0,0,0.0,0,0
ac_0019,5,408,26.27969801550767,630708.5026150697,4834790.332423042,26.27969801550767,2355.8,2250.0,1765.9,"408,486,473,581,52",-79.3790756,43.65462389999999,0.002169654659696983,0,0,0.0,2,0
ac_0020,5,1107,31.456326488464512,629546.0346743327,4833274.511887208,31.456326488464512,2280.0,2200.0,1740.0,"1107,254,531,5,492",-79.3938495,43.641184199999984,0.003108607426592905,0,0,0.0,1,0
ac_0021,5,89,34.28467641808614,629665.3958425168,4833896.775707888,34.28467641808614,2500.0,2400.0,1798.3333333333335,"89,212,420,62,1003",-79.3922208,43.646764100000006,0.0036927506436736273,0,0,0.0,0,0
ac_0022,5,446,34.85770564921452,630729.0405794892,4835448.012606242,34.85770564921452,2120.0,2000.0,1850.0,"446,217,157,554,74",-79.3786617,43.66053970000001,0.0038172224485221048,62,33,0.532258064516129,2,0
ac_0023,5,160,35.03204655201023,626224.9587160936,4832521.078804725,35.03204655201023,1790.2,1729.0,1790.2,"160,304,1057,1124,803",-79.4351859,43.63497379999999,0.003855501631870794,0,0,0.0,0,0
ac_0024,5,236,39.32032836458551,629998.0354773395,4834127.549190308,39.32032836458551,3780.0,4050.0,2115.0,"318,237,236,356,528",-79.3880423,43.648783099999996,0.0048571794022323365,0,0,0.0,2,0
ac_0025,5,314,39.603996723625265,629944.3292344677,4834700.430251121,39.603996723625265,2260.0,2100.0,2260.0,"559,314,1033,1102,524",-79.38857010000001,43.653948699999994,0.004927514427180843,0,0,0.0,0,0
ac_0026,5,51,41.530495293180174,629681.9842058979,4833501.964341341,41.530495293180174,2420.0,2300.0,2100.0,"51,1063,214,148,0",-79.39211,43.64320769999999,0.005418562583698639,0,0,0.0,3,0
ac_0027,5,17,42.2033886301672,630507.8419821493,4833369.678264237,42.2033886301672,1976.0,2050.0,1858.0,"17,297,404,588,176",-79.3819064,43.641872600000006,0.005595572394005104,0,0,0.0,0,0
ac_0028,5,1025,47.58471439348845,626852.1811718456,4833090.434015136,47.58471439348845,2715.2380000000003,2707.0,1267.3856666666666,"1025,330,49,48,1166",-79.4272794,43.639991699999996,0.007113524091433551,0,0,0.0,0,0
ac_0029,5,305,49.00110207683301,630354.5265610159,4836249.2974435445,49.00110207683301,2118.0,1850.0,1833.0,"305,306,860,729,605",-79.3831111,43.66781739999999,0.00754330326818005,0,0,0.0,0,0
ac_0030,5,111,52.720000802918925,631681.4314713716,4834581.918764663,52.720000802918925,2040.0,2300.0,2040.0,"366,111,433,426,427",-79.3670659,43.6525764,0.008731737860805744,43,15,0.3488372093023256,1,0
ac_0031,5,177,55.30053757373106,630450.868591394,4833336.569484218,55.30053757373106,2940.0,2650.0,2070.0,"248,177,265,239,481",-79.3826205,43.6415846,0.009607459864372166,0,0,0.0,1,0
ac_0032,5,958,56.16528764481114,629844.1951882313,4836222.993408366,56.16528764481114,2884.4,2915.0,1886.7,"958,166,168,167,326",-79.389445,43.66767,0.009910278232461047,0,0,0.0,1,0
ac_0033,5,876,56.33546811534914,626060.1197480785,4833003.923011857,56.33546811534914,2126.6,1985.0,1591.6,"876,761,241,810,317",-79.437116,43.63934769999999,0.009970425379571931,41,28,0.6829268292682927,0,0
ac_0034,5,73,56.5534287548381,629098.9036961421,4832970.014789552,56.5534287548381,2630.0,2600.0,2310.0,"73,507,327,483,298",-79.3994638,43.638521299999994,0.010047725322869395,0,0,0.0,0,0
ac_0035,5,392,57.301846231358795,630948.0889570831,4834179.969046205,57.301846231358795,2420.0,2450.0,2080.0,"392,568,138,400,75",-79.3762537,43.649088199999994,0.010315424446560887,39,18,0.46153846153846156,5,0
ac_0036,5,262,58.936213055518536,629654.3649653267,4833733.604745825,58.936213055518536,2960.0,2650.0,2455.0,"262,445,1041,566,117",-79.3923967,43.645297400000004,0.010912250483228485,86,72,0.8372093023255814,6,0
ac_0037,5,258,61.590873514005956,630970.6195305681,4833848.215203008,61.590873514005956,2256.0,2450.0,1846.0,"525,258,336,1093,504",-79.3760549,43.6460983,0.011917429727671002,30,17,0.5666666666666667,0,0
ac_0038,5,3,61.70694032272336,629862.669827163,4834536.476108695,61.70694032272336,2489.0,2400.0,2119.0,"3,550,261,211,244",-79.3896218,43.6524873,0.011962388380842078,11,5,0.45454545454545453,0,0
ac_0039,5,452,63.87451418322254,629408.4812752199,4833220.954493512,63.87451418322254,2756.0,2200.0,1789.6666666666665,"452,422,438,453,421",-79.3955671,43.64072610000001,0.012817552137815004,0,0,0.0,0,0
ac_0040,5,11,64.75549920811544,629809.730318411,4833995.479168013,64.75549920811544,2360.0,2350.0,2125.0,"533,376,11,1048,29",-79.3904081,43.6476273,0.013173560921922048,84,68,0.8095238095238095,8,0
ac_0041,5,267,65.01909593592616,630606.4161356655,4836410.97083794,65.01909593592616,1885.0,1800.0,1575.0,"267,159,884,390,393",-79.3799488,43.66922829999999,0.013281029021776096,31,20,0.6451612903225806,1,0
ac_0042,5,406,65.79549143530453,630287.6614591577,4836026.7722480735,65.79549143530453,2437.91,2249.55,2107.91,"406,1130,381,432,490",-79.3839939,43.665826299999985,0.013600101288445875,0,0,0.0,1,1
ac_0043,5,69,71.61375506642784,629750.3423126821,4834021.292719749,71.61375506642784,2950.0,2500.0,2296.666666666667,"398,69,478,477,576",-79.391138,43.647870000000005,0.016111751903781994,121,64,0.5289256198347108,5,0
ac_0044,5,191,72.71616741574915,630588.5272742761,4833234.925644341,72.71616741574915,2546.0,2200.0,2076.0,"191,296,575,55,295",-79.380939,43.6406456,0.01661161413184069,19,12,0.631578947368421,0,0
ac_0045,5,835,73.11404345662213,630498.1420037582,4836315.53949504,73.11404345662213,1894.6,1900.0,1894.6,"835,369,413,181,664",-79.3813144,43.6683884,0.016793896710736365,63,22,0.3492063492063492,0,0
