adaptive_cell_id,rental_count,seed_grid_x,seed_grid_y,growth_rings,x_centroid,y_centroid,seed_local_k_radius_m,radius_m,mean_rent,median_rent,mean_price_per_bedroom,member_rental_idx,centroid_lon,centroid_lat,cell_area_km2,crime_count_in_circle,violent_crime_count_in_circle,violent_crime_ratio_in_circle,restaurant_count_in_circle,subway_count_in_circle,crime_assignment_median_dist_m,restaurant_assignment_median_dist_m,subway_assignment_median_dist_m
ac_0147,3,164,79,1,629050.0,4835150.0,76.93634735343899,76.93634735343899,2608.3333333333335,2400.0,2608.3333333333335,"506,996,942",-79.39954883984085,43.658150847838435,0.01859572008602742,593,384,0.6475548060708263,29,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0148,3,179,79,1,630550.0,4835150.0,67.56707206649106,67.56707206649106,1300.0,1200.0,1100.0,"324,474,382",-79.3809534310881,43.65788892173472,0.014342341930914479,481,410,0.8523908523908524,37,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0149,3,184,79,1,631050.0,4835150.0,122.8970351976905,122.8970351976905,2560.0,2850.0,1601.6666666666667,"1030,1141,85",-79.3747550174045,43.657800941113905,0.0474496140897791,512,378,0.73828125,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0150,3,188,79,3,631450.0,4835150.0,455.6854559925052,455.6854559925052,1673.3333333333333,1650.0,1673.3333333333333,"459,500,656",-79.36979630670518,43.65773031473097,0.6523493105809527,522,475,0.9099616858237548,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0151,3,176,80,1,630250.0,4835250.0,68.85601710136008,68.85601710136008,2337.3333333333335,2062.0,1845.6666666666667,"760,590,367",-79.38464835778662,43.65884159538355,0.014894765437242101,319,237,0.7429467084639498,7,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0152,3,194,80,1,632050.0,4835250.0,147.81195024444813,147.81195024444813,2391.3333333333335,2475.0,2391.3333333333335,"110,541,480",-79.36233380652072,43.65852400863163,0.06863868696321941,211,144,0.6824644549763034,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0153,3,175,81,1,630150.0,4835350.0,65.97292396569192,65.97292396569192,2500.0,2950.0,1516.6666666666667,"119,388,587",-79.38586394816615,43.659759158354916,0.013673551735273142,162,135,0.8333333333333334,27,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0154,3,178,81,1,630450.0,4835350.0,141.866405568991,141.866405568991,2116.3333333333335,2100.0,1766.3333333333333,"84,385,908",-79.38214477212186,43.65970656827072,0.06322793574009429,423,368,0.8699763593380615,18,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0155,3,199,82,1,632550.0,4835450.0,115.42447860825176,115.42447860825176,2233.3333333333335,2150.0,1741.6666666666667,"1067,1099,448",-79.3560862605872,43.66023508459205,0.041854842844228336,324,218,0.6728395061728395,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0156,3,203,83,1,632950.0,4835550.0,113.13429132198804,113.13429132198804,2431.6666666666665,2500.0,2431.6666666666665,"152,154,1185",-79.35110275791207,43.661063676388025,0.04021040008018527,609,378,0.6206896551724138,52,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0157,3,176,84,1,630250.0,4835650.0,72.29798657009617,72.29798657009617,3056.6666666666665,2550.0,3056.6666666666665,"600,1045,1075",-79.38455180672675,43.66244177999589,0.016421101225463548,0,0,0.0,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0158,3,182,84,1,630850.0,4835650.0,83.92093780694448,83.92093780694448,2226.3333333333335,1375.0,1337.6666666666667,"995,197,555",-79.37711313834885,43.66233638836312,0.022125369358872524,488,423,0.8668032786885246,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0159,3,177,85,1,630350.0,4835750.0,102.96026866438226,102.96026866438226,2031.6666666666667,2300.0,2031.6666666666667,"1027,1159,643",-79.38328786679381,43.66332429354778,0.03330344856873503,223,173,0.7757847533632287,11,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0160,3,183,86,1,630950.0,4835850.0,76.78781353700693,76.78781353700693,1966.6666666666667,2100.0,1616.6666666666667,"347,443,139",-79.37582482287004,43.66411885975256,0.018523987358625763,105,61,0.580952380952381,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0161,3,174,87,1,630050.0,4835950.0,86.19545147107378,86.19545147107378,2550.0,2300.0,1991.6666666666667,"690,348,259",-79.38695905781884,43.6651769431526,0.0233409522505763,155,89,0.5741935483870968,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0162,3,160,88,2,628650.0,4836050.0,175.47036748940138,175.47036748940138,1366.6666666666667,1500.0,1366.6666666666667,"224,260,1088",-79.40429306771858,43.66632067579862,0.09672916614687754,311,206,0.662379421221865,32,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0163,3,175,88,1,630150.0,4836050.0,115.05686918765532,115.05686918765532,2679.6666666666665,2589.0,2146.3333333333335,"449,770,598",-79.38569509378598,43.666059482581005,0.04158866476305929,65,32,0.49230769230769234,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0164,3,176,88,1,630250.0,4836050.0,125.65037780656071,125.65037780656071,1986.5166666666667,1860.0,1986.5166666666667,"406,1130,523",-79.38445523776915,43.66604196216108,0.049599519613460936,128,64,0.5,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0165,3,172,89,1,629850.0,4836150.0,73.22385884785922,73.22385884785922,3520.6666666666665,3500.0,1760.3333333333333,"326,487,958",-79.38939059754735,43.667012010533355,0.016844382588467172,71,38,0.5352112676056338,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0166,3,183,89,1,630950.0,4836150.0,56.256766863921534,56.256766863921534,3033.0,2699.0,1899.8333333333333,"63,484,250",-79.37575200241851,43.666818984158695,0.009942587256477058,149,109,0.7315436241610739,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0167,3,174,90,1,630050.0,4836250.0,66.86915785631501,66.86915785631501,2183.0,2099.0,2183.0,"280,493,1118",-79.38688673377327,43.66787708191226,0.014047582140854277,143,88,0.6153846153846154,16,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0168,3,177,90,1,630350.0,4836250.0,55.58658130405594,55.58658130405594,2064.6666666666665,1850.0,2064.6666666666665,"605,729,1008",-79.38316705465758,43.6678245173683,0.00970710667556315,0,0,0.0,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0169,3,163,91,1,628950.0,4836350.0,72.53377862359771,72.53377862359771,2050.0,2100.0,2050.0,"1052,1040,1037",-79.40050173644123,43.668968835387275,0.01652838717795688,142,112,0.7887323943661971,1,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0170,3,176,92,1,630250.0,4836450.0,147.99887113009282,147.99887113009282,2033.0,2000.0,2033.0,"312,61,344",-79.38435865090983,43.669642141879045,0.06881239573920976,125,71,0.568,28,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0171,3,183,93,1,630950.0,4836550.0,56.34343653612363,56.34343653612363,1766.6666666666667,1700.0,1766.6666666666667,"37,430,594",-79.375654892734,43.67041914789061,0.009973246130555937,19,16,0.8421052631578947,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0172,3,171,94,1,629750.0,4836650.0,62.98931950224953,62.98931950224953,3864.0,3620.0,3864.0,"776,925,469",-79.39051019740668,43.67152971489456,0.012464753825036923,435,231,0.5310344827586206,44,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0173,3,161,95,1,628750.0,4836750.0,99.99462417071217,99.99462417071217,2065.0,1995.0,2065.0,"1089,277,865",-79.40288610019333,43.672603727084955,0.031412548893529,147,88,0.5986394557823129,2,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0174,3,148,109,1,627450.0,4838150.0,92.12383152931038,92.12383152931038,1996.0,1950.0,1996.0,"718,847,859",-79.4186752349651,43.68542868749092,0.026662069586932406,48,31,0.6458333333333334,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0175,3,146,110,1,627250.0,4838250.0,98.84157359830762,98.84157359830762,2586.5,2100.0,1967.25,"650,1108,694",-79.42113217526797,43.68636304278879,0.030692281626932272,194,92,0.4742268041237113,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0176,3,131,111,6,625750.0,4838350.0,622.2658586219432,622.2658586219432,1930.0,1995.0,1198.3333333333333,"1006,1036,839",-79.43971340375354,43.68751862992516,1.2164711672917632,536,368,0.6865671641791045,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0177,3,164,111,1,629050.0,4838350.0,81.33260062670888,81.33260062670888,2281.6666666666665,1950.0,1781.6666666666667,"189,719,767",-79.3987830761532,43.68695247044878,0.02078161003420503,81,43,0.5308641975308642,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0178,3,164,114,2,629050.0,4838650.0,176.05812973385997,176.05812973385997,2925.0,2600.0,2258.3333333333335,"1176,1184,990",-79.39871122756443,43.689652614548145,0.09737826687383329,52,19,0.36538461538461536,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0179,3,220,121,8,634650.0,4839350.0,815.5412466208172,815.5412466208172,2631.6666666666665,2395.0,1315.8333333333333,"1026,1055,542",-79.32907842029884,43.6949583570445,2.0894969141982807,822,560,0.681265206812652,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0180,3,161,122,1,628750.0,4839450.0,116.18462930616533,116.18462930616533,2050.0,1950.0,2050.0,"1163,906,867",-79.4022410835304,43.6969050843988,0.04240794481393163,40,15,0.375,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0181,3,167,124,1,629350.0,4839650.0,79.15550943441436,79.15550943441436,2443.3333333333335,2350.0,2443.3333333333335,"368,720,661",-79.39475005779477,43.69860086826692,0.019683946197649464,164,108,0.6585365853658537,26,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0182,3,146,127,1,627250.0,4839950.0,65.27751722704535,65.27751722704535,2595.0,2595.0,2162.5,"665,670,668",-79.42073059250129,43.701664008774564,0.013386810904348826,80,42,0.525,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0183,3,169,133,1,629550.0,4840550.0,66.7496102076136,66.7496102076136,2042.0,1900.0,2042.0,"647,717,641",-79.39205245492279,43.706666375664796,0.013997398938139678,75,46,0.6133333333333333,11,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0184,3,174,136,2,630050.0,4840850.0,151.8019326415261,151.8019326415261,2303.3333333333335,2310.0,1870.0,"885,801,1178",-79.3857765049163,43.70927903720584,0.07239431684002748,50,24,0.48,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0185,3,164,138,1,629050.0,4841050.0,108.590117226767,108.590117226767,2466.6666666666665,2050.0,1891.6666666666667,"926,621,972",-79.3981360790198,43.71125371784096,0.03704507485046964,183,100,0.546448087431694,24,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0186,3,238,141,3,636450.0,4841350.0,403.12907878085156,403.12907878085156,2216.6666666666665,2300.0,1816.6666666666667,"1042,1174,741",-79.30624426111576,43.71262978408096,0.5105498170574059,1064,742,0.6973684210526315,22,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0187,3,207,168,1,633350.0,4844050.0,127.42840277958386,127.42840277958386,2164.3333333333335,2199.0,2164.3333333333335,"1177,1000,762",-79.34403912885374,43.73749391560275,0.051013174707304286,424,212,0.5,15,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0188,3,126,204,1,625250.0,4847650.0,59.92440459188214,59.92440459188214,1944.6666666666667,2017.0,1608.5,"128,129,1155",-79.44374874468097,43.771308854238654,0.011281252708620543,562,303,0.5391459074733096,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0189,3,207,210,1,633350.0,4848250.0,75.06914327645319,75.06914327645319,2594.3366666666666,2495.0,2102.1683333333335,"984,979,636",-79.34299608923966,43.77529444293437,0.017704056697148314,532,319,0.599624060150376,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0190,3,139,232,13,626550.0,4850450.0,1348.4699207268482,1348.4699207268482,2548.3333333333335,2540.0,2548.3333333333335,"795,808,1010",-79.42694117000573,43.796289074827214,5.712581374413087,1275,672,0.5270588235294118,31,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0191,3,58,2,2,618450.0,4827450.0,169.88972075673388,169.88972075673388,1866.6666666666667,1750.0,1866.6666666666667,"880,648,219",-79.53265052741047,43.590606817233756,0.09067427205869417,380,216,0.5684210526315789,7,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0192,3,76,7,7,620250.0,4827950.0,918.6546493378006,918.6546493378006,2216.6666666666665,1900.0,1741.6666666666667,"964,778,864",-79.51024859704829,43.594819034135554,2.6512728676692063,146,98,0.6712328767123288,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0193,3,63,8,9,618950.0,4828050.0,1090.2080887795319,1090.2080887795319,1783.3333333333333,1850.0,1366.6666666666667,"1054,435,895",-79.52632677212165,43.59592786164453,3.733951499558685,506,272,0.5375494071146245,18,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0194,3,80,15,8,620650.0,4828750.0,1000.180461028124,1000.180461028124,1690.0,1925.0,1690.0,"731,961,91",-79.50511644037849,43.60195521962174,3.142726625979901,1208,1024,0.847682119205298,17,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0195,3,47,23,25,617350.0,4829550.0,2756.328275887749,2756.328275887749,2698.3333333333335,2905.0,1481.9444444444443,"977,993,692",-79.5458176184491,43.60968348282976,23.867765012085293,1037,441,0.4252651880424301,35,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0196,3,92,23,4,621850.0,4829550.0,415.0944156737007,415.0944156737007,2210.0,2300.0,1776.6666666666667,"888,857,970",-79.49007306189552,43.60896066081463,0.5413070137067746,270,190,0.7037037037037037,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0197,3,90,34,7,621650.0,4830650.0,836.4556187617651,836.4556187617651,2260.0,2300.0,2260.0,"952,965,1105",-79.49230316017209,43.61889446093632,2.198040439605284,962,508,0.5280665280665281,31,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0198,3,98,37,17,622450.0,4830950.0,1723.8665458090402,1723.8665458090402,2500.0,2450.0,2008.3333333333333,"107,889,937",-79.48232365805718,43.6214635681377,9.33592073870975,345,207,0.6,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0199,3,21,42,15,614750.0,4831450.0,2063.350460029531,2063.350460029531,2150.0,2150.0,2150.0,"945,1053,1096",-79.57762333566775,43.62719126283577,13.37506406711435,499,197,0.39478957915831664,4,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0200,3,51,51,4,617750.0,4832350.0,461.1209811981673,461.1209811981673,2373.0,2375.0,2373.0,"675,1181,1014",-79.54025265902881,43.63482363918257,0.6680048862145221,819,306,0.37362637362637363,22,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0201,3,105,54,14,623150.0,4832650.0,1621.709245330661,1621.709245330661,2766.6666666666665,2350.0,1775.0,"1139,904,858",-79.47326335665268,43.636649594659595,8.262202936645286,359,222,0.6183844011142061,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0202,3,134,54,1,626050.0,4832650.0,129.01790324552238,129.01790324552238,1814.3333333333333,1699.0,1814.3333333333333,"1035,1068,383",-79.43732399566669,43.6361638503439,0.0522937554891395,97,69,0.711340206185567,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0203,3,136,54,3,626250.0,4832650.0,379.8037274060506,379.8037274060506,2247.3333333333335,2397.0,1814.0,"1116,802,761",-79.43484545231391,43.63612993441991,0.4531774777118917,55,35,0.6363636363636364,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0204,3,141,54,1,626750.0,4832650.0,150.61923429812327,150.61923429812327,2196.6666666666665,2025.0,1730.0,"1113,735,218",-79.42864911289138,43.63604490959956,0.07127065392952978,48,41,0.8541666666666666,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0205,3,89,55,21,621550.0,4832750.0,2710.2928930360877,2710.2928930360877,2475.0,2675.0,1579.1666666666667,"897,974,999",-79.49306985219468,43.63781285307105,23.077158093043206,494,263,0.5323886639676113,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0206,3,140,55,3,626650.0,4832750.0,395.9451286613346,395.9451286613346,2359.73,2225.0,1875.6983333333335,"740,957,1025",-79.42986493694708,43.6369620112017,0.49251547537584506,207,158,0.7632850241545893,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0207,3,147,55,2,627350.0,4832750.0,236.12930910215985,236.12930910215985,2166.6666666666665,2000.0,1083.3333333333333,"321,355,425",-79.42118997041612,43.63684250270334,0.17516594060440047,273,176,0.6446886446886447,7,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0208,3,160,55,1,628650.0,4832750.0,153.83205759198458,153.83205759198458,2300.0,2200.0,1833.3333333333333,"437,252,379",-79.40507946047072,43.636618812553394,0.07434359713640813,143,85,0.5944055944055944,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0209,3,164,55,3,629050.0,4832750.0,312.22457309527897,312.22457309527897,2650.0,2600.0,1683.3333333333333,"287,483,328",-79.40012241790664,43.63654952823103,0.3062555964354883,101,73,0.7227722772277227,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0210,3,131,56,3,625750.0,4832850.0,346.21749194320137,346.21749194320137,2061.1,1738.3,1602.7666666666667,"806,1134,876",-79.44099526711456,43.638014772458575,0.37657187831806865,250,142,0.568,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0211,3,167,56,4,629350.0,4832850.0,451.6150670328025,451.6150670328025,2300.0,2100.0,1833.3333333333333,"316,292,535",-79.39638070579568,43.63739747909989,0.6407472014654276,38,21,0.5526315789473685,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0212,3,150,57,1,627650.0,4832950.0,156.692348929296,156.692348929296,2133.3333333333335,2200.0,2133.3333333333335,"1104,457,253",-79.41742488771258,43.638591211757586,0.07713392916361936,96,40,0.4166666666666667,16,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0213,3,153,58,2,627950.0,4833050.0,164.37103122153184,164.37103122153184,2043.3333333333333,2180.0,2043.3333333333333,"479,143,71",-79.41368327499015,43.639439730678696,0.08487903479450783,46,15,0.32608695652173914,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0214,3,156,58,7,628250.0,4833050.0,694.1690768680041,694.1690768680041,3400.0,3200.0,1777.7777777777776,"1005,57,144",-79.40996530191944,43.63938806474475,1.513841473970265,92,80,0.8695652173913043,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0215,3,173,58,3,629950.0,4833050.0,317.8211692853866,317.8211692853866,2649.6666666666665,2600.0,1761.0,"1077,371,513",-79.38889697551207,43.639093008005965,0.3173332027381879,90,56,0.6222222222222222,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0216,3,126,59,9,625250.0,4833150.0,970.5013834505701,970.5013834505701,2483.3333333333335,2300.0,1983.3333333333333,"894,873,933",-79.44712228709179,43.64079936127424,2.958981094089039,423,254,0.6004728132387707,28,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0217,3,142,59,3,626850.0,4833150.0,256.9549688284312,256.9549688284312,2629.6666666666665,2800.0,1681.5,"1166,78,169",-79.42729244425726,43.64052820640026,0.20742634417423353,0,0,0.0,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0218,3,146,59,2,627250.0,4833150.0,243.80319596021218,243.80319596021218,2849.0,2800.0,1615.6666666666667,"623,282,103",-79.42233502693058,43.640459880432545,0.18673626217846478,88,46,0.5227272727272727,18,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0219,3,177,59,3,630350.0,4833150.0,423.1685341866754,423.1685341866754,2266.6666666666665,2300.0,2266.6666666666665,"234,295,401",-79.3839156389078,43.639923068038506,0.5625700491825263,95,48,0.5052631578947369,15,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0220,3,181,59,4,630750.0,4833150.0,386.13751451093646,386.13751451093646,2466.6666666666665,2400.0,2466.6666666666665,"109,503,203",-79.37895837623297,43.639852861805245,0.4684183136762291,96,52,0.5416666666666666,11,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0221,3,57,60,1,618350.0,4833250.0,96.2249250301455,96.2249250301455,2066.6666666666665,2050.0,2066.6666666666665,"653,657,655",-79.53261967791376,43.64282943856793,0.029088748414527348,618,336,0.5436893203883495,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0222,3,163,60,1,628950.0,4833250.0,185.19086008363902,185.19086008363902,2775.6666666666665,2227.0,2775.6666666666665,"450,595,1121",-79.40124232647271,43.641067154337186,0.10774297672525261,73,48,0.6575342465753424,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0223,3,65,62,18,619150.0,4833450.0,2043.1316857711918,2043.1316857711918,2208.3333333333335,2175.0,2208.3333333333335,"998,775,699",-79.52265987163923,43.64450191674467,13.114223800739762,847,471,0.5560802833530106,33,2,673.7528577394792,290.34015792032005,394.39759579881957
ac_0224,3,139,62,4,626550.0,4833450.0,509.52290026594727,509.52290026594727,2781.3333333333335,2900.0,1715.5,"696,1044,779",-79.4309402296184,43.64327951804228,0.8156001342211618,194,135,0.6958762886597938,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0225,3,167,62,2,629350.0,4833450.0,225.49961884155033,225.49961884155033,3325.3333333333335,2870.0,2236.4444444444443,"619,618,539",-79.39623703167864,43.64279780656481,0.1597502317861528,4,1,0.25,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0226,3,171,62,4,629750.0,4833450.0,498.5717462365192,498.5717462365192,2283.3333333333335,2200.0,2283.3333333333335,"0,90,243",-79.39127950254577,43.642728131003715,0.7809175804291755,0,0,0.0,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0227,3,164,63,2,629050.0,4833550.0,257.91169874173323,257.91169874173323,2183.3333333333335,2250.0,2183.3333333333335,"206,68,223",-79.39993129607907,43.64374997787548,0.20897385609141625,292,219,0.75,22,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0228,3,185,63,3,631150.0,4833550.0,348.0081322591628,348.0081322591628,2731.6666666666665,2600.0,1799.1666666666667,"1076,92,525",-79.3739040088159,43.6433826183894,0.38047721850707067,45,23,0.5111111111111111,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0229,3,161,65,3,628750.0,4833750.0,320.70317877356143,320.70317877356143,1559.6666666666667,1680.0,1559.6666666666667,"409,1072,583",-79.40360183942839,43.64560208838767,0.3231144659329917,285,153,0.5368421052631579,30,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0230,3,175,65,3,630150.0,4833750.0,296.9328106640279,296.9328106640279,2233.3333333333335,2000.0,1700.0,"556,403,153",-79.38624969543716,43.64535838912818,0.2769913781375015,146,84,0.5753424657534246,61,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0231,3,191,65,7,631750.0,4833750.0,883.5832513902462,883.5832513902462,2650.0,2450.0,2650.0,"573,33,266",-79.36641894184821,43.645076651884125,2.4527022126060367,144,100,0.6944444444444444,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0232,3,156,66,7,628250.0,4833850.0,871.0746007043067,871.0746007043067,2833.0,2499.0,1216.5,"1158,293,890",-79.4097753368121,43.64658854531123,2.3837492736686676,410,237,0.5780487804878048,40,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0233,3,180,66,3,630650.0,4833850.0,309.7312827569161,309.7312827569161,1066.6666666666667,1000.0,1066.6666666666667,"563,553,185",-79.38002836078874,43.64617076211237,0.3013838767887126,470,368,0.7829787234042553,60,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0234,3,135,67,3,626150.0,4833950.0,306.3528315087375,306.3528315087375,2119.6666666666665,2309.0,1444.6666666666667,"276,44,793",-79.43578109894025,43.64784782886449,0.2948449339686269,374,188,0.5026737967914439,33,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0235,3,164,67,2,629050.0,4833950.0,252.84317834828337,252.84317834828337,2643.0,2500.0,2143.0,"671,591,16",-79.39983570859827,43.64735019903205,0.2008409905319407,288,187,0.6493055555555556,15,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0236,3,123,69,2,624950.0,4834150.0,262.5993627893112,262.5993627893112,2648.3333333333335,2400.0,2099.1666666666665,"856,1148,235",-79.4506090372468,43.64985059318812,0.21663928244294617,365,169,0.46301369863013697,37,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0237,3,181,69,2,630750.0,4834150.0,174.13619970034796,174.13619970034796,2216.6666666666665,2500.0,2216.6666666666665,"464,568,560",-79.3787162753375,43.64885332345394,0.0952638210821101,0,0,0.0,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0238,3,183,69,4,630950.0,4834150.0,487.30608789822816,487.30608789822816,2233.3333333333335,2300.0,1666.6666666666667,"392,380,520",-79.37623728094084,43.648818128764425,0.7460252841960529,0,0,0.0,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0239,3,31,72,25,615750.0,4834450.0,2804.562025142702,2804.562025142702,2777.2433333333333,2532.07,2169.633333333333,"683,752,900",-79.56458883647656,43.65404012777072,24.710411125374193,1621,864,0.5330043183220234,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0240,3,174,72,2,630050.0,4834450.0,253.09938285815434,253.09938285815434,1866.6666666666667,1800.0,1866.6666666666667,"343,3,524",-79.38732052727433,43.65167622871079,0.20124821874426813,35,34,0.9714285714285714,0,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0241,3,198,72,5,632450.0,4834450.0,536.4607208879675,536.4607208879675,2663.6666666666665,2491.0,2663.6666666666665,"601,156,65",-79.35757137135415,43.65125256309306,0.9041192798186263,524,345,0.6583969465648855,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0242,3,131,73,8,625750.0,4834550.0,1079.2317095622604,1079.2317095622604,1885.6666666666667,1857.0,1885.6666666666667,"1051,415,131",-79.44059940358264,43.65331601393619,3.659142029450393,656,473,0.7210365853658537,34,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0243,3,169,73,2,629550.0,4834550.0,248.3641370909218,248.3641370909218,1566.6666666666667,1500.0,1566.6666666666667,"1002,545,1189",-79.39349435174249,43.652663569748825,0.1937883404516745,355,169,0.476056338028169,45,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0244,3,177,73,2,630350.0,4834550.0,250.73931612725607,250.73931612725607,1766.6666666666667,2200.0,1033.3333333333333,"414,50,593",-79.38357770174385,43.652523740776275,0.19751257306429712,19,14,0.7368421052631579,19,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0245,3,185,73,2,631150.0,4834550.0,231.05068473198048,231.05068473198048,2366.6666666666665,2100.0,2366.6666666666665,"315,521,620",-79.37366112334733,43.652383051910576,0.16771209827989167,289,217,0.7508650519031141,15,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0246,3,189,73,1,631550.0,4834550.0,146.12415425908196,146.12415425908196,2500.0,2550.0,1583.3333333333333,"105,360,76",-79.36870286113685,43.65231238502309,0.06708012972491617,164,104,0.6341463414634146,12,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0247,3,110,74,2,623650.0,4834650.0,270.4192698355135,270.4192698355135,2192.3333333333335,2231.0,2192.3333333333335,"757,712,604",-79.46660890716895,43.65456833355034,0.22973393121742156,1053,628,0.5963912630579298,59,3,673.7528577394792,290.34015792032005,394.39759579881957
