grid_id,grid_ix,grid_iy,crime,rentals,restaurants,subway,total_points,x_min,x_max,y_min,y_max,x_centroid,y_centroid,centroid_lon,centroid_lat,cell_area_km2
g_34_32,34,32,47.0,0.0,0.0,0.0,47.0,626500.0,627000.0,4843000.0,4843500.0,626750.0,4843250.0,-79.42615627773398,43.73145140179118,0.25
g_34_33,34,33,43.0,0.0,0.0,0.0,43.0,626500.0,627000.0,4843500.0,4844000.0,626750.0,4843750.0,-79.42603838836826,43.735951665729516,0.25
g_34_34,34,34,73.0,0.0,0.0,0.0,73.0,626500.0,627000.0,4844000.0,4844500.0,626750.0,4844250.0,-79.4259204716646,43.74045192585655,0.25
g_34_35,34,35,47.0,0.0,0.0,0.0,47.0,626500.0,627000.0,4844500.0,4845000.0,626750.0,4844750.0,-79.42580252761545,43.74495218217213,0.25
g_34_37,34,37,13.0,0.0,0.0,0.0,13.0,626500.0,627000.0,4845500.0,4846000.0,626750.0,4845750.0,-79.4255665574503,43.75395268336872,0.25
g_34_38,34,38,61.0,0.0,0.0,0.0,61.0,626500.0,627000.0,4846000.0,4846500.0,626750.0,4846250.0,-79.42544853131912,43.75845292824949,0.25
g_34_39,34,39,4.0,0.0,0.0,0.0,4.0,626500.0,627000.0,4846500.0,4847000.0,626750.0,4846750.0,-79.42533047781207,43.76295316931847,0.25
g_34_40,34,40,34.0,0.0,0.0,0.0,34.0,626500.0,627000.0,4847000.0,4847500.0,626750.0,4847250.0,-79.4252123969216,43.76745340657554,0.25
g_34_41,34,41,21.0,0.0,0.0,0.0,21.0,626500.0,627000.0,4847500.0,4848000.0,626750.0,4847750.0,-79.42509428864004,43.7719536400206,0.25
g_34_42,34,42,43.0,0.0,0.0,0.0,43.0,626500.0,627000.0,4848000.0,4848500.0,626750.0,4848250.0,-79.42497615295984,43.776453869653565,0.25
g_34_43,34,43,46.0,0.0,0.0,0.0,46.0,626500.0,627000.0,4848500.0,4849000.0,626750.0,4848750.0,-79.42485798987337,43.78095409547434,0.25
g_34_44,34,44,24.0,0.0,0.0,0.0,24.0,626500.0,627000.0,4849000.0,4849500.0,626750.0,4849250.0,-79.42473979937304,43.78545431748281,0.25
g_34_45,34,45,56.0,0.0,0.0,0.0,56.0,626500.0,627000.0,4849500.0,4850000.0,626750.0,4849750.0,-79.42462158145122,43.78995453567889,0.25
g_34_46,34,46,88.0,0.0,5.0,0.0,93.0,626500.0,627000.0,4850000.0,4850500.0,626750.0,4850250.0,-79.4245033361003,43.79445475006248,0.25
g_35_10,35,10,144.0,0.0,6.0,0.0,150.0,627000.0,627500.0,4832000.0,4832500.0,627250.0,4832250.0,-79.42254699996614,43.63235928120584,0.25
g_35_11,35,11,149.0,1.0,7.0,0.0,157.0,627000.0,627500.0,4832500.0,4833000.0,627250.0,4832750.0,-79.42242924807994,43.63685961563401,0.25
g_35_12,35,12,324.0,9.0,36.0,0.0,369.0,627000.0,627500.0,4833000.0,4833500.0,627250.0,4833250.0,-79.4223114689149,43.641359946251065,0.25
g_35_13,35,13,204.0,0.0,25.0,0.0,229.0,627000.0,627500.0,4833500.0,4834000.0,627250.0,4833750.0,-79.42219366246351,43.645860273056925,0.25
g_35_14,35,14,176.0,0.0,33.0,0.0,209.0,627000.0,627500.0,4834000.0,4834500.0,627250.0,4834250.0,-79.42207582871819,43.65036059605148,0.25
g_35_15,35,15,203.0,0.0,22.0,0.0,225.0,627000.0,627500.0,4834500.0,4835000.0,627250.0,4834750.0,-79.42195796767142,43.654860915234615,0.25
g_35_16,35,16,74.0,0.0,2.0,0.0,76.0,627000.0,627500.0,4835000.0,4835500.0,627250.0,4835250.0,-79.42184007931563,43.65936123060625,0.25
g_35_17,35,17,203.0,0.0,22.0,0.0,225.0,627000.0,627500.0,4835500.0,4836000.0,627250.0,4835750.0,-79.42172216364324,43.66386154216628,0.25
g_35_18,35,18,72.0,0.0,1.0,0.0,73.0,627000.0,627500.0,4836000.0,4836500.0,627250.0,4836250.0,-79.42160422064673,43.6683618499146,0.25
g_35_19,35,19,107.0,0.0,3.0,0.0,110.0,627000.0,627500.0,4836500.0,4837000.0,627250.0,4836750.0,-79.42148625031851,43.6728621538511,0.25
g_35_20,35,20,31.0,0.0,2.0,0.0,33.0,627000.0,627500.0,4837000.0,4837500.0,627250.0,4837250.0,-79.42136825265102,43.677362453975704,0.25
g_35_21,35,21,185.0,0.0,21.0,0.0,206.0,627000.0,627500.0,4837500.0,4838000.0,627250.0,4837750.0,-79.4212502276367,43.6818627502883,0.25
g_35_22,35,22,237.0,0.0,0.0,0.0,237.0,627000.0,627500.0,4838000.0,4838500.0,627250.0,4838250.0,-79.42113217526797,43.68636304278879,0.25
g_35_23,35,23,25.0,0.0,0.0,0.0,25.0,627000.0,627500.0,4838500.0,4839000.0,627250.0,4838750.0,-79.42101409553725,43.69086333147708,0.25
g_35_24,35,24,63.0,0.0,0.0,0.0,63.0,627000.0,627500.0,4839000.0,4839500.0,627250.0,4839250.0,-79.42089598843697,43.695363616353056,0.25
g_35_25,35,25,73.0,0.0,0.0,0.0,73.0,627000.0,627500.0,4839500.0,4840000.0,627250.0,4839750.0,-79.42077785395956,43.69986389741663,0.25
g_35_26,35,26,54.0,0.0,0.0,0.0,54.0,627000.0,627500.0,4840000.0,4840500.0,627250.0,4840250.0,-79.4206596920974,43.70436417466769,0.25
g_35_27,35,27,42.0,0.0,0.0,0.0,42.0,627000.0,627500.0,4840500.0,4841000.0,627250.0,4840750.0,-79.42054150284295,43.70886444810617,0.25
g_35_28,35,28,50.0,0.0,0.0,0.0,50.0,627000.0,627500.0,4841000.0,4841500.0,627250.0,4841250.0,-79.42042328618858,43.71336471773193,0.25
g_35_29,35,29,49.0,0.0,0.0,0.0,49.0,627000.0,627500.0,4841500.0,4842000.0,627250.0,4841750.0,-79.42030504212671,43.71786498354488,0.25
g_35_30,35,30,46.0,0.0,0.0,0.0,46.0,627000.0,627500.0,4842000.0,4842500.0,627250.0,4842250.0,-79.42018677064975,43.72236524554492,0.25
g_35_31,35,31,42.0,0.0,3.0,0.0,45.0,627000.0,627500.0,4842500.0,4843000.0,627250.0,4842750.0,-79.4200684717501,43.72686550373197,0.25
g_35_32,35,32,84.0,0.0,7.0,0.0,91.0,627000.0,627500.0,4843000.0,4843500.0,627250.0,4843250.0,-79.41995014542016,43.73136575810592,0.25
g_35_33,35,33,84.0,0.0,15.0,0.0,99.0,627000.0,627500.0,4843500.0,4844000.0,627250.0,4843750.0,-79.41983179165231,43.73586600866669,0.25
g_35_34,35,34,44.0,0.0,0.0,0.0,44.0,627000.0,627500.0,4844000.0,4844500.0,627250.0,4844250.0,-79.41971341043896,43.74036625541414,0.25
g_35_35,35,35,12.0,0.0,0.0,0.0,12.0,627000.0,627500.0,4844500.0,4845000.0,627250.0,4844750.0,-79.41959500177248,43.74486649834817,0.25
g_35_37,35,37,30.0,0.0,0.0,0.0,30.0,627000.0,627500.0,4845500.0,4846000.0,627250.0,4845750.0,-79.41935810204971,43.75386697277571,0.25
g_35_38,35,38,26.0,0.0,0.0,0.0,26.0,627000.0,627500.0,4846000.0,4846500.0,627250.0,4846250.0,-79.4192396109782,43.75836720426897,0.25
g_35_39,35,39,16.0,0.0,0.0,0.0,16.0,627000.0,627500.0,4846500.0,4847000.0,627250.0,4846750.0,-79.41912109242307,43.76286743194846,0.25
g_35_40,35,40,40.0,0.0,0.0,0.0,40.0,627000.0,627500.0,4847000.0,4847500.0,627250.0,4847250.0,-79.41900254637672,43.76736765581404,0.25
g_35_41,35,41,36.0,0.0,0.0,0.0,36.0,627000.0,627500.0,4847500.0,4848000.0,627250.0,4847750.0,-79.41888397283154,43.771867875865624,0.25
g_35_42,35,42,55.0,0.0,1.0,0.0,56.0,627000.0,627500.0,4848000.0,4848500.0,627250.0,4848250.0,-79.41876537177986,43.776368092103134,0.25
g_35_43,35,43,510.0,0.0,17.0,1.0,528.0,627000.0,627500.0,4848500.0,4849000.0,627250.0,4848750.0,-79.41864674321407,43.78086830452644,0.25
g_35_44,35,44,115.0,0.0,4.0,0.0,119.0,627000.0,627500.0,4849000.0,4849500.0,627250.0,4849250.0,-79.41852808712652,43.78536851313549,0.25
g_35_45,35,45,168.0,0.0,20.0,0.0,188.0,627000.0,627500.0,4849500.0,4850000.0,627250.0,4849750.0,-79.41840940350957,43.78986871793013,0.25
g_35_46,35,46,135.0,0.0,2.0,0.0,137.0,627000.0,627500.0,4850000.0,4850500.0,627250.0,4850250.0,-79.41829069235558,43.794368918910294,0.25
g_35_47,35,47,74.0,0.0,0.0,0.0,74.0,627000.0,627500.0,4850500.0,4851000.0,627250.0,4850750.0,-79.41817195365692,43.79886911607588,0.25
g_36_9,36,9,47.0,0.0,0.0,0.0,47.0,627500.0,628000.0,4831500.0,4832000.0,627750.0,4831750.0,-79.41646927115411,43.627773270792,0.25
g_36_10,36,10,32.0,0.0,0.0,0.0,32.0,627500.0,628000.0,4832000.0,4832500.0,627750.0,4832250.0,-79.41635108461091,43.63227359564666,0.25
g_36_11,36,11,171.0,5.0,15.0,0.0,191.0,627500.0,628000.0,4832500.0,4833000.0,627750.0,4832750.0,-79.41623287068951,43.63677391668834,0.25
g_36_12,36,12,209.0,6.0,3.0,0.0,218.0,627500.0,628000.0,4833000.0,4833500.0,627750.0,4833250.0,-79.41611462938236,43.64127423391693,0.25
g_36_13,36,13,242.0,0.0,18.0,0.0,260.0,627500.0,628000.0,4833500.0,4834000.0,627750.0,4833750.0,-79.4159963606819,43.64577454733234,0.25
g_36_14,36,14,107.0,0.0,3.0,0.0,110.0,627500.0,628000.0,4834000.0,4834500.0,627750.0,4834250.0,-79.41587806458053,43.65027485693446,0.25
g_36_15,36,15,168.0,0.0,71.0,0.0,239.0,627500.0,628000.0,4834500.0,4835000.0,627750.0,4834750.0,-79.41575974107066,43.65477516272318,0.25
g_36_16,36,16,117.0,0.0,2.0,0.0,119.0,627500.0,628000.0,4835000.0,4835500.0,627750.0,4835250.0,-79.41564139014474,43.659275464698446,0.25
g_36_17,36,17,279.0,0.0,77.0,1.0,357.0,627500.0,628000.0,4835500.0,4836000.0,627750.0,4835750.0,-79.41552301179514,43.6637757628601,0.25
g_36_18,36,18,122.0,0.0,4.0,0.0,126.0,627500.0,628000.0,4836000.0,4836500.0,627750.0,4836250.0,-79.4154046060143,43.668276057208054,0.25
g_36_19,36,19,77.0,0.0,9.0,0.0,86.0,627500.0,628000.0,4836500.0,4837000.0,627750.0,4836750.0,-79.41528617279462,43.672776347742236,0.25
g_36_20,36,20,61.0,1.0,0.0,0.0,62.0,627500.0,628000.0,4837000.0,4837500.0,627750.0,4837250.0,-79.41516771212852,43.677276634462515,0.25
g_36_21,36,21,165.0,2.0,1.0,0.0,168.0,627500.0,628000.0,4837500.0,4838000.0,627750.0,4837750.0,-79.41504922400836,43.6817769173688,0.25
g_36_22,36,22,129.0,0.0,2.0,1.0,132.0,627500.0,628000.0,4838000.0,4838500.0,627750.0,4838250.0,-79.41493070842658,43.686277196461006,0.25
g_36_23,36,23,37.0,1.0,8.0,0.0,46.0,627500.0,628000.0,4838500.0,4839000.0,627750.0,4838750.0,-79.41481216537555,43.690777471739025,0.25
g_36_24,36,24,30.0,0.0,0.0,0.0,30.0,627500.0,628000.0,4839000.0,4839500.0,627750.0,4839250.0,-79.41469359484768,43.69527774320275,0.25
g_36_25,36,25,41.0,0.0,0.0,0.0,41.0,627500.0,628000.0,4839500.0,4840000.0,627750.0,4839750.0,-79.41457499683536,43.69977801085206,0.25
g_36_26,36,26,76.0,0.0,8.0,0.0,84.0,627500.0,628000.0,4840000.0,4840500.0,627750.0,4840250.0,-79.41445637133096,43.7042782746869,0.25
g_36_27,36,27,41.0,0.0,0.0,0.0,41.0,627500.0,628000.0,4840500.0,4841000.0,627750.0,4840750.0,-79.41433771832686,43.70877853470715,0.25
g_36_28,36,28,59.0,0.0,0.0,0.0,59.0,627500.0,628000.0,4841000.0,4841500.0,627750.0,4841250.0,-79.41421903781544,43.713278790912696,0.25
g_36_29,36,29,30.0,0.0,0.0,0.0,30.0,627500.0,628000.0,4841500.0,4842000.0,627750.0,4841750.0,-79.41410032978911,43.71777904330346,0.25
g_36_30,36,30,64.0,0.0,5.0,0.0,69.0,627500.0,628000.0,4842000.0,4842500.0,627750.0,4842250.0,-79.41398159424021,43.722279291879325,0.25
g_36_31,36,31,31.0,0.0,0.0,0.0,31.0,627500.0,628000.0,4842500.0,4843000.0,627750.0,4842750.0,-79.41386283116114,43.7267795366402,0.25
g_36_32,36,32,63.0,0.0,0.0,0.0,63.0,627500.0,628000.0,4843000.0,4843500.0,627750.0,4843250.0,-79.41374404054423,43.731279777585996,0.25
g_36_33,36,33,52.0,0.0,0.0,0.0,52.0,627500.0,628000.0,4843500.0,4844000.0,627750.0,4843750.0,-79.41362522238188,43.73578001471659,0.25
g_36_34,36,34,41.0,0.0,0.0,0.0,41.0,627500.0,628000.0,4844000.0,4844500.0,627750.0,4844250.0,-79.41350637666643,43.740280248031894,0.25
g_36_35,36,35,8.0,0.0,0.0,0.0,8.0,627500.0,628000.0,4844500.0,4845000.0,627750.0,4844750.0,-79.41338750339025,43.74478047753179,0.25
g_36_37,36,37,22.0,0.0,0.0,0.0,22.0,627500.0,628000.0,4845500.0,4846000.0,627750.0,4845750.0,-79.41314967412511,43.75378092508505,0.25
g_36_38,36,38,121.0,0.0,20.0,0.0,141.0,627500.0,628000.0,4846000.0,4846500.0,627750.0,4846250.0,-79.41303071812085,43.7582811431382,0.25
g_36_39,36,39,327.0,0.0,28.0,1.0,356.0,627500.0,628000.0,4846500.0,4847000.0,627750.0,4846750.0,-79.41291173452528,43.762781357375566,0.25
g_36_40,36,40,309.0,0.0,17.0,1.0,327.0,627500.0,628000.0,4847000.0,4847500.0,627750.0,4847250.0,-79.41279272333071,43.76728156779701,0.25
g_36_41,36,41,226.0,0.0,13.0,0.0,239.0,627500.0,628000.0,4847500.0,4848000.0,627750.0,4847750.0,-79.41267368452951,43.771781774402506,0.25
g_36_42,36,42,230.0,0.0,39.0,0.0,269.0,627500.0,628000.0,4848000.0,4848500.0,627750.0,4848250.0,-79.412554618114,43.7762819771919,0.25
g_36_43,36,43,136.0,0.0,3.0,0.0,139.0,627500.0,628000.0,4848500.0,4849000.0,627750.0,4848750.0,-79.41243552407651,43.780782176165125,0.25
g_36_44,36,44,11.0,0.0,0.0,0.0,11.0,627500.0,628000.0,4849000.0,4849500.0,627750.0,4849250.0,-79.4123164024094,43.78528237132205,0.25
g_36_45,36,45,115.0,0.0,0.0,0.0,115.0,627500.0,628000.0,4849500.0,4850000.0,627750.0,4849750.0,-79.41219725310498,43.789782562662595,0.25
g_36_46,36,46,23.0,0.0,0.0,0.0,23.0,627500.0,628000.0,4850000.0,4850500.0,627750.0,4850250.0,-79.41207807615557,43.79428275018665,0.25
g_36_47,36,47,25.0,0.0,0.0,0.0,25.0,627500.0,628000.0,4850500.0,4851000.0,627750.0,4850750.0,-79.4119588715535,43.79878293389414,0.25
g_37_10,37,10,50.0,0.0,0.0,0.0,50.0,628000.0,628500.0,4832000.0,4832500.0,628250.0,4832250.0,-79.41015519663385,43.632187574411525,0.25
g_37_11,37,11,21.0,1.0,0.0,0.0,22.0,628000.0,628500.0,4832500.0,4833000.0,628250.0,4832750.0,-79.41003652068484,43.63668788201431,0.25
g_37_12,37,12,218.0,2.0,13.0,0.0,233.0,628000.0,628500.0,4833000.0,4833500.0,628250.0,4833250.0,-79.40991781724317,43.64118818580202,0.25
g_37_13,37,13,225.0,0.0,34.0,0.0,259.0,628000.0,628500.0,4833500.0,4834000.0,628250.0,4833750.0,-79.4097990863012,43.645688485774556,0.25
g_37_14,37,14,159.0,0.0,19.0,0.0,178.0,628000.0,628500.0,4834000.0,4834500.0,628250.0,4834250.0,-79.40968032785133,43.65018878193182,0.25
g_37_15,37,15,357.0,0.0,31.0,0.0,388.0,628000.0,628500.0,4834500.0,4835000.0,628250.0,4834750.0,-79.40956154188598,43.65468907427371,0.25
g_37_16,37,16,95.0,1.0,2.0,0.0,98.0,628000.0,628500.0,4835000.0,4835500.0,628250.0,4835250.0,-79.4094427283975,43.65918936280013,0.25
g_37_17,37,17,372.0,1.0,48.0,1.0,422.0,628000.0,628500.0,4835500.0,4836000.0,628250.0,4835750.0,-79.40932388737828,43.663689647510964,0.25
g_37_18,37,18,301.0,0.0,13.0,0.0,314.0,628000.0,628500.0,4836000.0,4836500.0,628250.0,4836250.0,-79.40920501882073,43.668189928406115,0.25
g_37_19,37,19,142.0,0.0,9.0,1.0,152.0,628000.0,628500.0,4836500.0,4837000.0,628250.0,4836750.0,-79.40908612271718,43.672690205485495,0.25
g_37_20,37,20,63.0,0.0,7.0,0.0,70.0,628000.0,628500.0,4837000.0,4837500.0,628250.0,4837250.0,-79.40896719906003,43.67719047874898,0.25
g_37_21,37,21,25.0,0.0,0.0,0.0,25.0,628000.0,628500.0,4837500.0,4838000.0,628250.0,4837750.0,-79.40884824784166,43.68169074819649,0.25
g_37_22,37,22,50.0,0.0,0.0,0.0,50.0,628000.0,628500.0,4838000.0,4838500.0,628250.0,4838250.0,-79.40872926905443,43.686191013827916,0.25
g_37_23,37,23,25.0,0.0,0.0,0.0,25.0,628000.0,628500.0,4838500.0,4839000.0,628250.0,4838750.0,-79.40861026269071,43.69069127564317,0.25
g_37_24,37,24,23.0,0.0,0.0,0.0,23.0,628000.0,628500.0,4839000.0,4839500.0,628250.0,4839250.0,-79.40849122874286,43.695191533642124,0.25
g_37_25,37,25,38.0,0.0,0.0,0.0,38.0,628000.0,628500.0,4839500.0,4840000.0,628250.0,4839750.0,-79.40837216720323,43.69969178782469,0.25
g_37_26,37,26,69.0,0.0,10.0,0.0,79.0,628000.0,628500.0,4840000.0,4840500.0,628250.0,4840250.0,-79.40825307806418,43.704192038190776,0.25
g_37_27,37,27,44.0,0.0,1.0,0.0,45.0,628000.0,628500.0,4840500.0,4841000.0,628250.0,4840750.0,-79.40813396131807,43.70869228474027,0.25
g_37_28,37,28,27.0,0.0,0.0,0.0,27.0,628000.0,628500.0,4841000.0,4841500.0,628250.0,4841250.0,-79.40801481695726,43.713192527473076,0.25
g_37_29,37,29,47.0,0.0,0.0,0.0,47.0,628000.0,628500.0,4841500.0,4842000.0,628250.0,4841750.0,-79.40789564497406,43.717692766389106,0.25
g_37_30,37,30,27.0,0.0,0.0,0.0,27.0,628000.0,628500.0,4842000.0,4842500.0,628250.0,4842250.0,-79.40777644536087,43.722193001488215,0.25
g_37_31,37,31,36.0,0.0,0.0,0.0,36.0,628000.0,628500.0,4842500.0,4843000.0,628250.0,4842750.0,-79.40765721810997,43.72669323277037,0.25
g_37_32,37,32,29.0,0.0,1.0,0.0,30.0,628000.0,628500.0,4843000.0,4843500.0,628250.0,4843250.0,-79.40753796321377,43.731193460235424,0.25
g_37_33,37,33,49.0,0.0,4.0,0.0,53.0,628000.0,628500.0,4843500.0,4844000.0,628250.0,4843750.0,-79.40741868066453,43.735693683883284,0.25
g_37_34,37,34,24.0,0.0,0.0,0.0,24.0,628000.0,628500.0,4844000.0,4844500.0,628250.0,4844250.0,-79.40729937045464,43.74019390371386,0.25
g_37_35,37,35,92.0,0.0,3.0,1.0,96.0,628000.0,628500.0,4844500.0,4845000.0,628250.0,4844750.0,-79.40718003257639,43.74469411972703,0.25
g_37_36,37,36,20.0,0.0,1.0,0.0,21.0,628000.0,628500.0,4845000.0,4845500.0,628250.0,4845250.0,-79.40706066702214,43.74919433192272,0.25
g_37_37,37,37,23.0,0.0,0.0,0.0,23.0,628000.0,628500.0,4845500.0,4846000.0,628250.0,4845750.0,-79.40694127378418,43.75369454030081,0.25
g_37_38,37,38,186.0,0.0,2.0,0.0,188.0,628000.0,628500.0,4846000.0,4846500.0,628250.0,4846250.0,-79.40682185285486,43.75819474486123,0.25
g_37_39,37,39,106.0,1.0,5.0,0.0,112.0,628000.0,628500.0,4846500.0,4847000.0,628250.0,4846750.0,-79.40670240422648,43.76269494560385,0.25
g_37_40,37,40,70.0,0.0,0.0,0.0,70.0,628000.0,628500.0,4847000.0,4847500.0,628250.0,4847250.0,-79.40658292789134,43.76719514252858,0.25
g_37_41,37,41,62.0,0.0,0.0,0.0,62.0,628000.0,628500.0,4847500.0,4848000.0,628250.0,4847750.0,-79.40646342384179,43.771695335635314,0.25
g_37_42,37,42,49.0,0.0,0.0,0.0,49.0,628000.0,628500.0,4848000.0,4848500.0,628250.0,4848250.0,-79.40634389207011,43.776195524923956,0.25
g_37_43,37,43,95.0,0.0,0.0,0.0,95.0,628000.0,628500.0,4848500.0,4849000.0,628250.0,4848750.0,-79.40622433256861,43.780695710394404,0.25
g_37_44,37,44,21.0,0.0,0.0,0.0,21.0,628000.0,628500.0,4849000.0,4849500.0,628250.0,4849250.0,-79.40610474532959,43.78519589204657,0.25
g_37_45,37,45,16.0,0.0,0.0,0.0,16.0,628000.0,628500.0,4849500.0,4850000.0,628250.0,4849750.0,-79.40598513034536,43.78969606988036,0.25
g_37_46,37,46,35.0,0.0,0.0,0.0,35.0,628000.0,628500.0,4850000.0,4850500.0,628250.0,4850250.0,-79.40586548760821,43.79419624389564,0.25
g_37_47,37,47,18.0,0.0,0.0,0.0,18.0,628000.0,628500.0,4850500.0,4851000.0,628250.0,4850750.0,-79.40574581711043,43.79869641409233,0.25
g_37_48,37,48,6.0,0.0,0.0,0.0,6.0,628000.0,628500.0,4851000.0,4851500.0,628250.0,4851250.0,-79.40562611884431,43.803196580470356,0.25
g_38_11,38,11,258.0,10.0,2.0,0.0,270.0,628500.0,629000.0,4832500.0,4833000.0,628750.0,4832750.0,-79.40384019817286,43.636601511615986,0.25
g_38_12,38,12,246.0,1.0,8.0,0.0,255.0,628500.0,629000.0,4833000.0,4833500.0,628750.0,4833250.0,-79.40372103260425,43.6411018019104,0.25
g_38_13,38,13,1010.0,7.0,66.0,0.0,1083.0,628500.0,629000.0,4833500.0,4834000.0,628750.0,4833750.0,-79.40360183942839,43.64560208838767,0.25
g_38_14,38,14,548.0,1.0,27.0,0.0,576.0,628500.0,629000.0,4834000.0,4834500.0,628750.0,4834250.0,-79.40348261863765,43.650102371047645,0.25
g_38_15,38,15,381.0,2.0,72.0,0.0,455.0,628500.0,629000.0,4834500.0,4835000.0,628750.0,4834750.0,-79.40336337022441,43.654602649890265,0.25
g_38_16,38,16,328.0,1.0,21.0,0.0,350.0,628500.0,629000.0,4835000.0,4835500.0,628750.0,4835250.0,-79.40324409418099,43.659102924915395,0.25
g_38_17,38,17,144.0,0.0,24.0,0.0,168.0,628500.0,629000.0,4835500.0,4836000.0,628750.0,4835750.0,-79.40312479049979,43.66360319612297,0.25
g_38_18,38,18,584.0,3.0,22.0,1.0,610.0,628500.0,629000.0,4836000.0,4836500.0,628750.0,4836250.0,-79.40300545917312,43.66810346351284,0.25
g_38_19,38,19,227.0,2.0,1.0,0.0,230.0,628500.0,629000.0,4836500.0,4837000.0,628750.0,4836750.0,-79.40288610019333,43.672603727084955,0.25
g_38_20,38,20,71.0,0.0,10.0,0.0,81.0,628500.0,629000.0,4837000.0,4837500.0,628750.0,4837250.0,-79.4027667135528,43.677103986839185,0.25
g_38_21,38,21,35.0,0.0,1.0,0.0,36.0,628500.0,629000.0,4837500.0,4838000.0,628750.0,4837750.0,-79.40264729924382,43.681604242775435,0.25
g_38_22,38,22,60.0,0.0,1.0,0.0,61.0,628500.0,629000.0,4838000.0,4838500.0,628750.0,4838250.0,-79.40252785725879,43.6861044948936,0.25
g_38_23,38,23,40.0,0.0,0.0,0.0,40.0,628500.0,629000.0,4838500.0,4839000.0,628750.0,4838750.0,-79.40240838758999,43.690604743193575,0.25
g_38_24,38,24,46.0,0.0,0.0,0.0,46.0,628500.0,629000.0,4839000.0,4839500.0,628750.0,4839250.0,-79.4022888902298,43.69510498767526,0.25
g_38_25,38,25,26.0,0.0,0.0,0.0,26.0,628500.0,629000.0,4839500.0,4840000.0,628750.0,4839750.0,-79.40216936517051,43.69960522833856,0.25
g_38_26,38,26,83.0,0.0,4.0,0.0,87.0,628500.0,629000.0,4840000.0,4840500.0,628750.0,4840250.0,-79.40204981240447,43.704105465183375,0.25
g_38_27,38,27,165.0,1.0,25.0,1.0,192.0,628500.0,629000.0,4840500.0,4841000.0,628750.0,4840750.0,-79.40193023192401,43.7086056982096,0.25
g_38_28,38,28,124.0,0.0,15.0,0.0,139.0,628500.0,629000.0,4841000.0,4841500.0,628750.0,4841250.0,-79.40181062372142,43.713105927417125,0.25
g_38_29,38,29,73.0,0.0,5.0,0.0,78.0,628500.0,629000.0,4841500.0,4842000.0,628750.0,4841750.0,-79.40169098778904,43.71760615280587,0.25
g_38_30,38,30,66.0,0.0,0.0,0.0,66.0,628500.0,629000.0,4842000.0,4842500.0,628750.0,4842250.0,-79.4015713241192,43.72210637437571,0.25
g_38_31,38,31,134.0,0.0,11.0,1.0,146.0,628500.0,629000.0,4842500.0,4843000.0,628750.0,4842750.0,-79.40145163270418,43.72660659212656,0.25
g_38_32,38,32,98.0,0.0,29.0,0.0,127.0,628500.0,629000.0,4843000.0,4843500.0,628750.0,4843250.0,-79.40133191353628,43.73110680605832,0.25
g_38_33,38,33,19.0,0.0,1.0,0.0,20.0,628500.0,629000.0,4843500.0,4844000.0,628750.0,4843750.0,-79.40121216660786,43.735607016170874,0.25
g_38_34,38,34,26.0,0.0,0.0,0.0,26.0,628500.0,629000.0,4844000.0,4844500.0,628750.0,4844250.0,-79.40109239191118,43.74010722246413,0.25
g_38_35,38,35,24.0,0.0,0.0,0.0,24.0,628500.0,629000.0,4844500.0,4845000.0,628750.0,4844750.0,-79.40097258943855,43.74460742493798,0.25
g_38_36,38,36,58.0,0.0,0.0,0.0,58.0,628500.0,629000.0,4845000.0,4845500.0,628750.0,4845250.0,-79.40085275918227,43.74910762359234,0.25
g_38_37,38,37,27.0,0.0,0.0,0.0,27.0,628500.0,629000.0,4845500.0,4846000.0,628750.0,4845750.0,-79.40073290113462,43.7536078184271,0.25
g_38_38,38,38,29.0,0.0,0.0,0.0,29.0,628500.0,629000.0,4846000.0,4846500.0,628750.0,4846250.0,-79.4006130152879,43.75810800944216,0.25
g_38_39,38,39,48.0,0.0,2.0,0.0,50.0,628500.0,629000.0,4846500.0,4847000.0,628750.0,4846750.0,-79.4004931016344,43.762608196637416,0.25
g_38_40,38,40,53.0,0.0,2.0,0.0,55.0,628500.0,629000.0,4847000.0,4847500.0,628750.0,4847250.0,-79.40037316016641,43.76710838001277,0.25
g_38_41,38,41,56.0,0.0,0.0,0.0,56.0,628500.0,629000.0,4847500.0,4848000.0,628750.0,4847750.0,-79.40025319087619,43.77160855956813,0.25
g_38_42,38,42,32.0,0.0,0.0,0.0,32.0,628500.0,629000.0,4848000.0,4848500.0,628750.0,4848250.0,-79.40013319375603,43.776108735303374,0.25
g_38_43,38,43,44.0,0.0,0.0,0.0,44.0,628500.0,629000.0,4848500.0,4849000.0,628750.0,4848750.0,-79.40001316879822,43.78060890721843,0.25
g_38_44,38,44,40.0,0.0,0.0,0.0,40.0,628500.0,629000.0,4849000.0,4849500.0,628750.0,4849250.0,-79.399893115995,43.785109075313166,0.25
g_38_45,38,45,41.0,0.0,0.0,0.0,41.0,628500.0,629000.0,4849500.0,4850000.0,628750.0,4849750.0,-79.39977303533867,43.789609239587506,0.25
g_38_46,38,46,39.0,0.0,0.0,0.0,39.0,628500.0,629000.0,4850000.0,4850500.0,628750.0,4850250.0,-79.39965292682147,43.79410940004134,0.25
g_38_47,38,47,23.0,0.0,0.0,0.0,23.0,628500.0,629000.0,4850500.0,4851000.0,628750.0,4850750.0,-79.39953279043569,43.79860955667457,0.25
